Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",2978,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",3089,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",2930,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2009","totale",1147,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2010","totale",1143,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2011","totale",1218,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2012","totale",1306,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2013","totale",1411,
"stranieri - femmine","valori assoluti","secondaria I grado","Abruzzo","2014","totale",1349,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2009","totale",90,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2010","totale",87,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2011","totale",87,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2012","totale",85,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2013","totale",84,
"numero di scuole","valori assoluti","secondaria I grado","Molise","2014","totale",83,
"numero di classi","valori assoluti","secondaria I grado","Molise","2009","totale",491,
"numero di classi","valori assoluti","secondaria I grado","Molise","2010","totale",476,
"numero di classi","valori assoluti","secondaria I grado","Molise","2011","totale",485,
"numero di classi","valori assoluti","secondaria I grado","Molise","2012","totale",471,
"numero di classi","valori assoluti","secondaria I grado","Molise","2013","totale",465,
"numero di classi","valori assoluti","secondaria I grado","Molise","2014","totale",456,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2009","totale",9202,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2010","totale",9151,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2011","totale",9138,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2012","totale",8889,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2013","totale",8638,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2014","totale",8354,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2009","totale",4518,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2010","totale",4403,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2011","totale",4347,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2012","totale",4208,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2013","totale",4162,
"iscritti - femmine","valori assoluti","secondaria I grado","Molise","2014","totale",4016,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2009","totale",253,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2010","totale",346,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2011","totale",291,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2012","totale",271,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2013","totale",304,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Molise","2014","totale",242,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2009","totale",77,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2010","totale",101,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2011","totale",78,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2012","totale",73,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2013","totale",76,
"ripetenti - femmine","valori assoluti","secondaria I grado","Molise","2014","totale",77,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2009","totale",285,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2010","totale",300,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2011","totale",314,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2012","totale",359,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2013","totale",417,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Molise","2014","totale",385,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2009","totale",126,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2010","totale",143,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2011","totale",149,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2012","totale",168,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2013","totale",198,
"stranieri - femmine","valori assoluti","secondaria I grado","Molise","2014","totale",188,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2009","totale",804,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2010","totale",802,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2011","totale",800,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2012","totale",797,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2013","totale",810,
"numero di scuole","valori assoluti","secondaria I grado","Campania","2014","totale",797,
"numero di classi","valori assoluti","secondaria I grado","Campania","2009","totale",10345,
"numero di classi","valori assoluti","secondaria I grado","Campania","2010","totale",10145,
"numero di classi","valori assoluti","secondaria I grado","Campania","2011","totale",10027,
"numero di classi","valori assoluti","secondaria I grado","Campania","2012","totale",10013,
"numero di classi","valori assoluti","secondaria I grado","Campania","2013","totale",9941,
"numero di classi","valori assoluti","secondaria I grado","Campania","2014","totale",9804,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2009","totale",215189,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2010","totale",214417,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2011","totale",213722,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2012","totale",212730,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2013","totale",208767,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2014","totale",204223,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2009","totale",104129,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2010","totale",103565,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2011","totale",102904,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2012","totale",102486,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2013","totale",100587,
"iscritti - femmine","valori assoluti","secondaria I grado","Campania","2014","totale",98465,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2009","totale",6666,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2010","totale",8485,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2011","totale",8833,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2012","totale",7708,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2013","totale",7353,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Campania","2014","totale",7803,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2009","totale",2530,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2010","totale",3194,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2011","totale",3386,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2012","totale",2989,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2013","totale",2824,
"ripetenti - femmine","valori assoluti","secondaria I grado","Campania","2014","totale",3091,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2009","totale",3425,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2010","totale",3734,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2011","totale",3981,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2012","totale",4368,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2013","totale",4724,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Campania","2014","totale",4714,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2009","totale",1592,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2010","totale",1752,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2011","totale",1857,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2012","totale",2039,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2013","totale",2192,
"stranieri - femmine","valori assoluti","secondaria I grado","Campania","2014","totale",2190,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2009","totale",435,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2010","totale",429,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2011","totale",421,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2012","totale",415,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2013","totale",440,
"numero di scuole","valori assoluti","secondaria I grado","Puglia","2014","totale",431,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2009","totale",6113,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2010","totale",5995,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2011","totale",5927,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2012","totale",5860,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2013","totale",5836,
"numero di classi","valori assoluti","secondaria I grado","Puglia","2014","totale",5787,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",136192,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",135843,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",135542,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",134598,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",133074,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",130675,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",65729,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",65457,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",65312,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",64812,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",64151,
"iscritti - femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",63254,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",3783,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",4843,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",4872,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",4340,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",4144,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",3880,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",1278,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",1583,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",1632,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",1471,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",1413,
"ripetenti - femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",1379,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",2692,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",2818,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",2990,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",3258,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",3703,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",3702,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2009","totale",1262,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2010","totale",1295,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2011","totale",1397,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2012","totale",1504,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2013","totale",1771,
"stranieri - femmine","valori assoluti","secondaria I grado","Puglia","2014","totale",1802,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2009","totale",138,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2010","totale",136,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2011","totale",135,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2012","totale",138,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2013","totale",145,
"numero di scuole","valori assoluti","secondaria I grado","Basilicata","2014","totale",144,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2009","totale",928,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2010","totale",909,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2011","totale",901,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2012","totale",897,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2013","totale",897,
"numero di classi","valori assoluti","secondaria I grado","Basilicata","2014","totale",888,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",17872,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",17807,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",17737,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",17589,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",17391,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",17097,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",8524,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",8436,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",8406,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",8247,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",8193,
"iscritti - femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",8010,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",496,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",589,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",517,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",567,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",452,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",395,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",121,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",132,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",120,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",156,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",131,
"ripetenti - femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",125,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",380,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",392,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",418,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",417,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",500,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",517,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2009","totale",165,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2010","totale",169,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2011","totale",183,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2012","totale",186,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2013","totale",217,
"stranieri - femmine","valori assoluti","secondaria I grado","Basilicata","2014","totale",225,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2009","totale",446,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2010","totale",443,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2011","totale",439,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2012","totale",446,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2013","totale",456,
"numero di scuole","valori assoluti","secondaria I grado","Calabria","2014","totale",454,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2009","totale",3343,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2010","totale",3249,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2011","totale",3182,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2012","totale",3131,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2013","totale",3112,
"numero di classi","valori assoluti","secondaria I grado","Calabria","2014","totale",3102,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",64675,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",64159,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",63370,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",62377,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",60926,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",59624,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",31178,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",30882,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",30481,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",29945,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",29305,
"iscritti - femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",28598,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",1999,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",2553,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",2523,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",2060,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",1962,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",1961,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",571,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",711,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",744,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",613,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",585,
"ripetenti - femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",677,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",2084,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",2289,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",2463,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",2731,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",2976,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",2949,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2009","totale",910,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2010","totale",1030,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2011","totale",1142,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2012","totale",1325,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2013","totale",1440,
"stranieri - femmine","valori assoluti","secondaria I grado","Calabria","2014","totale",1412,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2009","totale",1050,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2010","totale",1049,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2011","totale",1051,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2012","totale",1034,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2013","totale",1040,
"numero di scuole","valori assoluti","secondaria I grado","Isole","2014","totale",1019,
"numero di classi","valori assoluti","secondaria I grado","Isole","2009","totale",11026,
"numero di classi","valori assoluti","secondaria I grado","Isole","2010","totale",10769,
"numero di classi","valori assoluti","secondaria I grado","Isole","2011","totale",10589,
"numero di classi","valori assoluti","secondaria I grado","Isole","2012","totale",10530,
"numero di classi","valori assoluti","secondaria I grado","Isole","2013","totale",10417,
"numero di classi","valori assoluti","secondaria I grado","Isole","2014","totale",10293,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2009","totale",224929,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2010","totale",223209,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2011","totale",221104,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2012","totale",218061,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2013","totale",213604,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2014","totale",208625,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2009","totale",106835,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2010","totale",106194,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2011","totale",105597,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2012","totale",104233,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2013","totale",102256,
"iscritti - femmine","valori assoluti","secondaria I grado","Isole","2014","totale",99941,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2009","totale",12952,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2010","totale",15660,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2011","totale",14687,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2012","totale",12973,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2013","totale",11309,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Isole","2014","totale",11007,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2009","totale",4301,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2010","totale",5366,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2011","totale",5058,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2012","totale",4416,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2013","totale",3871,
"ripetenti - femmine","valori assoluti","secondaria I grado","Isole","2014","totale",3887,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2009","totale",4704,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2010","totale",5323,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2011","totale",5737,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2012","totale",6258,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2013","totale",6910,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Isole","2014","totale",7212,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2009","totale",2209,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2010","totale",2475,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2011","totale",2668,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2012","totale",2867,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2013","totale",3255,
"stranieri - femmine","valori assoluti","secondaria I grado","Isole","2014","totale",3369,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2009","totale",707,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2010","totale",707,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2011","totale",713,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2012","totale",710,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2013","totale",706,
"numero di scuole","valori assoluti","secondaria I grado","Sicilia","2014","totale",689,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2009","totale",8604,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2010","totale",8416,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2011","totale",8263,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2012","totale",8222,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2013","totale",8084,
"numero di classi","valori assoluti","secondaria I grado","Sicilia","2014","totale",7959,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",178450,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",177169,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",175687,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",172652,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",168657,
"iscritti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",164520,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",85153,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",84795,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",84362,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",82879,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",80852,
"iscritti - femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",78847,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",9976,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",11964,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",11420,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",9979,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",8720,
"ripetenti - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",8479,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",3381,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",4243,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",3980,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",3486,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",3023,
"ripetenti - femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",3021,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",3793,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",4348,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",4702,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2012","totale",5140,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2013","totale",5736,
"stranieri - maschi e femmine","valori assoluti","secondaria I grado","Sicilia","2014","totale",6009,
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2009","totale",1806,
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2010","totale",2029,
"stranieri - femmine","valori assoluti","secondaria I grado","Sicilia","2011","totale",2206,
