Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2012","pubblica",20913,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2013","pubblica",21480,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2014","pubblica",21997,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2010","privata",634,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2011","privata",654,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2012","privata",781,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2013","privata",1020,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2014","privata",1005,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2010","totale",19046,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2011","totale",20149,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2012","totale",21694,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2013","totale",22500,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2014","totale",23002,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2010","statale",18399,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2011","statale",19495,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2012","statale",20913,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2013","statale",21480,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2014","statale",21997,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2010","non statale pubblica",13,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2012","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2013","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Sud","2014","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2010","pubblica",4140,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2011","pubblica",4203,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2012","pubblica",4314,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2013","pubblica",4314,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2014","pubblica",4354,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2010","privata",36,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2011","privata",23,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2012","privata",26,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2013","privata",40,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2014","privata",39,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2010","totale",4176,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2011","totale",4226,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2012","totale",4340,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2013","totale",4354,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2014","totale",4393,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2010","statale",4140,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2011","statale",4203,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2012","statale",4314,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2013","statale",4314,
"stranieri - maschi e femmine","valori assoluti","primaria","Abruzzo","2014","statale",4354,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2010","pubblica",486,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2011","pubblica",467,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2012","pubblica",534,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2013","pubblica",501,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2014","pubblica",448,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2010","privata",8,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2011","privata",12,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2012","privata",14,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2013","privata",10,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2014","privata",10,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2010","totale",494,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2011","totale",479,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2012","totale",548,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2013","totale",511,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2014","totale",458,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2010","statale",486,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2011","statale",467,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2012","statale",534,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2013","statale",501,
"stranieri - maschi e femmine","valori assoluti","primaria","Molise","2014","statale",448,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2010","pubblica",5203,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2011","pubblica",5583,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2012","pubblica",6155,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2013","pubblica",6393,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2014","pubblica",6720,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2010","privata",421,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2011","privata",427,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2012","privata",550,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2013","privata",806,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2014","privata",771,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2010","totale",5624,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2011","totale",6010,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2012","totale",6705,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2013","totale",7199,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2014","totale",7491,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2010","statale",5200,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2011","statale",5583,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2012","statale",6155,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2013","statale",6393,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2014","statale",6720,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2010","non statale pubblica",3,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2012","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2013","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Campania","2014","non statale pubblica",0,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2010","pubblica",4547,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2011","pubblica",4992,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2012","pubblica",5363,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2013","pubblica",5503,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2014","pubblica",5665,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2010","privata",120,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2011","privata",150,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2012","privata",141,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2013","privata",109,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2014","privata",139,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2010","totale",4667,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2011","totale",5142,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2012","totale",5504,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2013","totale",5612,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2014","totale",5804,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2010","statale",4537,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2011","statale",4992,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2012","statale",5363,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2013","statale",5503,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2014","statale",5665,
"stranieri - maschi e femmine","valori assoluti","primaria","Puglia","2010","non statale pubblica",10,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2010","pubblica",594,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2011","pubblica",702,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2012","pubblica",749,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2013","pubblica",779,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2014","pubblica",814,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2010","privata",1,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2012","privata",3,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2013","privata",4,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2014","privata",4,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2010","totale",595,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2011","totale",702,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2012","totale",752,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2013","totale",783,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2014","totale",818,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2010","statale",594,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2011","statale",702,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2012","statale",749,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2013","statale",779,
"stranieri - maschi e femmine","valori assoluti","primaria","Basilicata","2014","statale",814,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2010","pubblica",3442,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2011","pubblica",3548,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2012","pubblica",3798,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2013","pubblica",3990,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2014","pubblica",3996,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2010","privata",48,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2011","privata",42,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2012","privata",47,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2013","privata",51,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2014","privata",42,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2010","totale",3490,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2011","totale",3590,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2012","totale",3845,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2013","totale",4041,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2014","totale",4038,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2010","statale",3442,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2011","statale",3548,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2012","statale",3798,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2013","statale",3990,
"stranieri - maschi e femmine","valori assoluti","primaria","Calabria","2014","statale",3996,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2010","pubblica",8076,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2011","pubblica",8712,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2012","pubblica",9340,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2013","pubblica",9830,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2014","pubblica",9761,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2010","privata",326,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2011","privata",360,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2012","privata",371,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2013","privata",410,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2014","privata",357,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2010","totale",8402,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2011","totale",9072,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2012","totale",9711,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2013","totale",10240,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2014","totale",10118,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2010","statale",8071,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2011","statale",8712,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2012","statale",9340,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2013","statale",9830,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2014","statale",9761,
"stranieri - maschi e femmine","valori assoluti","primaria","Isole","2010","non statale pubblica",5,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2010","pubblica",6749,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2011","pubblica",7267,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2012","pubblica",7707,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2013","pubblica",8163,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2014","pubblica",8114,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2010","privata",305,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2011","privata",306,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2012","privata",320,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2013","privata",353,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2014","privata",306,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2010","totale",7054,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2011","totale",7573,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2012","totale",8027,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2013","totale",8516,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2014","totale",8420,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2010","statale",6749,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2011","statale",7267,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2012","statale",7707,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2013","statale",8163,
"stranieri - maschi e femmine","valori assoluti","primaria","Sicilia","2014","statale",8114,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2010","pubblica",1327,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2011","pubblica",1445,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2012","pubblica",1633,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2013","pubblica",1667,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2014","pubblica",1647,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2010","privata",21,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2011","privata",54,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2012","privata",51,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2013","privata",57,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2014","privata",51,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2010","totale",1348,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2011","totale",1499,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2012","totale",1684,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2013","totale",1724,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2014","totale",1698,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2010","statale",1322,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2011","statale",1445,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2012","statale",1633,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2013","statale",1667,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2014","statale",1647,
"stranieri - maschi e femmine","valori assoluti","primaria","Sardegna","2010","non statale pubblica",5,
"stranieri - femmine","valori assoluti","primaria","Italia","2010","pubblica",112965,
"stranieri - femmine","valori assoluti","primaria","Italia","2011","pubblica",118170,
"stranieri - femmine","valori assoluti","primaria","Italia","2012","pubblica",125366,
"stranieri - femmine","valori assoluti","primaria","Italia","2013","pubblica",130378,
"stranieri - femmine","valori assoluti","primaria","Italia","2014","pubblica",132554,
"stranieri - femmine","valori assoluti","primaria","Italia","2010","privata",2130,
"stranieri - femmine","valori assoluti","primaria","Italia","2011","privata",2423,
"stranieri - femmine","valori assoluti","primaria","Italia","2012","privata",2344,
"stranieri - femmine","valori assoluti","primaria","Italia","2013","privata",2517,
"stranieri - femmine","valori assoluti","primaria","Italia","2014","privata",2444,
"stranieri - femmine","valori assoluti","primaria","Italia","2010","totale",115095,
"stranieri - femmine","valori assoluti","primaria","Italia","2011","totale",120593,
"stranieri - femmine","valori assoluti","primaria","Italia","2012","totale",127710,
"stranieri - femmine","valori assoluti","primaria","Italia","2013","totale",132895,
"stranieri - femmine","valori assoluti","primaria","Italia","2014","totale",134998,
"stranieri - femmine","valori assoluti","primaria","Italia","2010","statale",110338,
"stranieri - femmine","valori assoluti","primaria","Italia","2011","statale",115616,
"stranieri - femmine","valori assoluti","primaria","Italia","2012","statale",122286,
"stranieri - femmine","valori assoluti","primaria","Italia","2013","statale",127138,
"stranieri - femmine","valori assoluti","primaria","Italia","2014","statale",130607,
"stranieri - femmine","valori assoluti","primaria","Italia","2010","non statale pubblica",2627,
"stranieri - femmine","valori assoluti","primaria","Italia","2011","non statale pubblica",2554,
"stranieri - femmine","valori assoluti","primaria","Italia","2012","non statale pubblica",3080,
"stranieri - femmine","valori assoluti","primaria","Italia","2013","non statale pubblica",3240,
"stranieri - femmine","valori assoluti","primaria","Italia","2014","non statale pubblica",1947,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2010","pubblica",42431,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2011","pubblica",44472,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2012","pubblica",46988,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2013","pubblica",48960,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2014","pubblica",51168,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2010","privata",652,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2011","privata",929,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2012","privata",730,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2013","privata",724,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2014","privata",710,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2010","totale",43083,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2011","totale",45401,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2012","totale",47718,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2013","totale",49684,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2014","totale",51878,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2010","statale",42195,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2011","statale",44472,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2012","statale",46725,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2013","statale",48684,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2014","statale",50889,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2010","non statale pubblica",236,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2012","non statale pubblica",263,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2013","non statale pubblica",276,
"stranieri - femmine","valori assoluti","primaria","Nord-ovest","2014","non statale pubblica",279,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2010","pubblica",10963,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2011","pubblica",11369,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2012","pubblica",11746,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2013","pubblica",12320,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2014","pubblica",12569,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2010","privata",177,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2011","privata",167,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2012","privata",195,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2013","privata",195,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2014","privata",190,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2010","totale",11140,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2011","totale",11536,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2012","totale",11941,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2013","totale",12515,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2014","totale",12759,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2010","statale",10961,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2011","statale",11369,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2012","statale",11746,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2013","statale",12320,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2014","statale",12569,
"stranieri - femmine","valori assoluti","primaria","Piemonte","2010","non statale pubblica",2,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2010","pubblica",223,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2012","pubblica",263,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2013","pubblica",267,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2014","pubblica",269,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2011","privata",236,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2012","privata",2,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2013","privata",2,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2014","privata",3,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2010","totale",223,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2011","totale",236,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2012","totale",265,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2013","totale",269,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2014","totale",272,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2010","non statale pubblica",223,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2012","non statale pubblica",263,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2013","non statale pubblica",267,
"stranieri - femmine","valori assoluti","primaria","Valle d'Aosta / Vallée d'Aoste","2014","non statale pubblica",269,
"stranieri - femmine","valori assoluti","primaria","Liguria","2010","pubblica",2952,
"stranieri - femmine","valori assoluti","primaria","Liguria","2011","pubblica",3213,
"stranieri - femmine","valori assoluti","primaria","Liguria","2012","pubblica",3325,
"stranieri - femmine","valori assoluti","primaria","Liguria","2013","pubblica",3352,
"stranieri - femmine","valori assoluti","primaria","Liguria","2014","pubblica",3427,
"stranieri - femmine","valori assoluti","primaria","Liguria","2010","privata",65,
"stranieri - femmine","valori assoluti","primaria","Liguria","2011","privata",89,
"stranieri - femmine","valori assoluti","primaria","Liguria","2012","privata",77,
"stranieri - femmine","valori assoluti","primaria","Liguria","2013","privata",106,
"stranieri - femmine","valori assoluti","primaria","Liguria","2014","privata",102,
"stranieri - femmine","valori assoluti","primaria","Liguria","2010","totale",3017,
"stranieri - femmine","valori assoluti","primaria","Liguria","2011","totale",3302,
"stranieri - femmine","valori assoluti","primaria","Liguria","2012","totale",3402,
"stranieri - femmine","valori assoluti","primaria","Liguria","2013","totale",3458,
"stranieri - femmine","valori assoluti","primaria","Liguria","2014","totale",3529,
"stranieri - femmine","valori assoluti","primaria","Liguria","2010","statale",2946,
"stranieri - femmine","valori assoluti","primaria","Liguria","2011","statale",3213,
"stranieri - femmine","valori assoluti","primaria","Liguria","2012","statale",3325,
"stranieri - femmine","valori assoluti","primaria","Liguria","2013","statale",3352,
"stranieri - femmine","valori assoluti","primaria","Liguria","2014","statale",3427,
"stranieri - femmine","valori assoluti","primaria","Liguria","2010","non statale pubblica",6,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2010","pubblica",28293,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2011","pubblica",29890,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2012","pubblica",31654,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2013","pubblica",33021,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2014","pubblica",34903,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2010","privata",410,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2011","privata",437,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2012","privata",456,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2013","privata",421,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2014","privata",415,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2010","totale",28703,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2011","totale",30327,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2012","totale",32110,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2013","totale",33442,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2014","totale",35318,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2010","statale",28288,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2011","statale",29890,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2012","statale",31654,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2013","statale",33012,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2014","statale",34893,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2010","non statale pubblica",5,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2013","non statale pubblica",9,
"stranieri - femmine","valori assoluti","primaria","Lombardia","2014","non statale pubblica",10,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2010","pubblica",32469,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2011","pubblica",33697,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2012","pubblica",35951,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2013","pubblica",37568,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2014","pubblica",37116,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2010","privata",370,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2011","privata",366,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2012","privata",391,
"stranieri - femmine","valori assoluti","primaria","Nord-est","2013","privata",370,
