Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"stranieri - femmine","valori assoluti","infanzia","Liguria","2011","totale",1916,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2012","totale",2080,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2013","totale",2188,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2014","totale",2116,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2010","statale",1182,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2011","statale",1307,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2012","statale",1423,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2013","statale",1469,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2014","statale",1443,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2010","non statale pubblica",430,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2011","non statale pubblica",440,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2012","non statale pubblica",480,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2013","non statale pubblica",517,
"stranieri - femmine","valori assoluti","infanzia","Liguria","2014","non statale pubblica",500,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2010","pubblica",12658,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2011","pubblica",13559,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2012","pubblica",14628,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2013","pubblica",15481,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2014","pubblica",15684,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2010","privata",4161,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2011","privata",4426,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2012","privata",4687,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2013","privata",4584,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2014","privata",4573,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2010","totale",16819,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2011","totale",17985,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2012","totale",19315,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2013","totale",20065,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2014","totale",20257,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2010","statale",9365,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2011","statale",10437,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2012","statale",11218,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2013","statale",11818,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2014","statale",11881,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2010","non statale pubblica",3293,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2011","non statale pubblica",3122,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2012","non statale pubblica",3410,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2013","non statale pubblica",3663,
"stranieri - femmine","valori assoluti","infanzia","Lombardia","2014","non statale pubblica",3803,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2010","pubblica",12958,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2011","pubblica",13985,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2012","pubblica",15155,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2013","pubblica",15828,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2014","pubblica",15675,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2010","privata",5642,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2011","privata",5913,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2012","privata",6269,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2013","privata",6517,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2014","privata",6381,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2010","totale",18600,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2011","totale",19898,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2012","totale",21424,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2013","totale",22345,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2014","totale",22056,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2010","statale",9644,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2011","statale",10452,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2012","statale",11208,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2013","statale",11779,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2014","statale",12471,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2010","non statale pubblica",3314,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2011","non statale pubblica",3533,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2012","non statale pubblica",3947,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2013","non statale pubblica",4049,
"stranieri - femmine","valori assoluti","infanzia","Nord-est","2014","non statale pubblica",3204,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","pubblica",1152,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","pubblica",1292,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","pubblica",1431,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","pubblica",1487,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","pubblica",464,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","privata",545,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","privata",574,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","privata",598,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","privata",634,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","privata",649,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","totale",1697,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","totale",1866,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","totale",2029,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","totale",2121,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","totale",1113,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2010","non statale pubblica",1152,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2011","non statale pubblica",1292,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2012","non statale pubblica",1431,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2013","non statale pubblica",1487,
"stranieri - femmine","valori assoluti","infanzia","Trentino Alto Adige / Südtirol","2014","non statale pubblica",464,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","pubblica",855,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","pubblica",980,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","pubblica",1024,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","privata",2,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","privata",0,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","privata",0,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","totale",857,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","totale",980,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","totale",1024,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2011","non statale pubblica",855,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2012","non statale pubblica",980,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Bolzano / Bozen","2013","non statale pubblica",1024,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","pubblica",437,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","pubblica",451,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","pubblica",463,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","pubblica",464,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","privata",572,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","privata",598,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","privata",634,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","privata",649,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","totale",1009,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","totale",1049,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","totale",1097,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","totale",1113,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2011","non statale pubblica",437,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2012","non statale pubblica",451,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2013","non statale pubblica",463,
"stranieri - femmine","valori assoluti","infanzia","Provincia Autonoma Trento","2014","non statale pubblica",464,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2010","pubblica",4537,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2011","pubblica",4893,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2012","pubblica",5434,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2013","pubblica",5647,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2014","pubblica",5932,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2010","privata",3699,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2011","privata",3887,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2012","privata",4106,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2013","privata",4102,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2014","privata",3952,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2010","totale",8236,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2011","totale",8780,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2012","totale",9540,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2013","totale",9749,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2014","totale",9884,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2010","statale",3887,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2011","statale",4200,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2012","statale",4673,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2013","statale",4829,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2014","statale",5054,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2010","non statale pubblica",650,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2011","non statale pubblica",693,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2012","non statale pubblica",761,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2013","non statale pubblica",818,
"stranieri - femmine","valori assoluti","infanzia","Veneto","2014","non statale pubblica",878,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","pubblica",1346,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","pubblica",1395,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","pubblica",1470,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","pubblica",1575,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","pubblica",1621,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","privata",335,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","privata",376,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","privata",399,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","privata",409,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","privata",404,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","totale",1681,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","totale",1771,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","totale",1869,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","totale",1984,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","totale",2025,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","statale",1208,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","statale",1253,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","statale",1283,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","statale",1385,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","statale",1425,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2010","non statale pubblica",138,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2011","non statale pubblica",142,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2012","non statale pubblica",187,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2013","non statale pubblica",190,
"stranieri - femmine","valori assoluti","infanzia","Friuli-Venezia Giulia","2014","non statale pubblica",196,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2010","pubblica",5923,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2011","pubblica",6405,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2012","pubblica",6820,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2013","pubblica",7119,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2014","pubblica",7658,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2010","privata",1063,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2011","privata",1076,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2012","privata",1166,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2013","privata",1372,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2014","privata",1376,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2010","totale",6986,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2011","totale",7481,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2012","totale",7986,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2013","totale",8491,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2014","totale",9034,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2010","statale",4549,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2011","statale",4999,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2012","statale",5252,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2013","statale",5565,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2014","statale",5992,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2010","non statale pubblica",1374,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2011","non statale pubblica",1406,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2012","non statale pubblica",1568,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2013","non statale pubblica",1554,
"stranieri - femmine","valori assoluti","infanzia","Emilia-Romagna","2014","non statale pubblica",1666,
"stranieri - femmine","valori assoluti","infanzia","Centro","2010","pubblica",13160,
"stranieri - femmine","valori assoluti","infanzia","Centro","2011","pubblica",13931,
"stranieri - femmine","valori assoluti","infanzia","Centro","2012","pubblica",15097,
"stranieri - femmine","valori assoluti","infanzia","Centro","2013","pubblica",15930,
"stranieri - femmine","valori assoluti","infanzia","Centro","2014","pubblica",16207,
"stranieri - femmine","valori assoluti","infanzia","Centro","2010","privata",1103,
"stranieri - femmine","valori assoluti","infanzia","Centro","2011","privata",1132,
"stranieri - femmine","valori assoluti","infanzia","Centro","2012","privata",1193,
"stranieri - femmine","valori assoluti","infanzia","Centro","2013","privata",1146,
"stranieri - femmine","valori assoluti","infanzia","Centro","2014","privata",1144,
"stranieri - femmine","valori assoluti","infanzia","Centro","2010","totale",14263,
"stranieri - femmine","valori assoluti","infanzia","Centro","2011","totale",15063,
"stranieri - femmine","valori assoluti","infanzia","Centro","2012","totale",16290,
"stranieri - femmine","valori assoluti","infanzia","Centro","2013","totale",17076,
"stranieri - femmine","valori assoluti","infanzia","Centro","2014","totale",17351,
"stranieri - femmine","valori assoluti","infanzia","Centro","2010","statale",11207,
"stranieri - femmine","valori assoluti","infanzia","Centro","2011","statale",11949,
"stranieri - femmine","valori assoluti","infanzia","Centro","2012","statale",12749,
"stranieri - femmine","valori assoluti","infanzia","Centro","2013","statale",13443,
"stranieri - femmine","valori assoluti","infanzia","Centro","2014","statale",13699,
"stranieri - femmine","valori assoluti","infanzia","Centro","2010","non statale pubblica",1953,
"stranieri - femmine","valori assoluti","infanzia","Centro","2011","non statale pubblica",1982,
"stranieri - femmine","valori assoluti","infanzia","Centro","2012","non statale pubblica",2348,
"stranieri - femmine","valori assoluti","infanzia","Centro","2013","non statale pubblica",2487,
"stranieri - femmine","valori assoluti","infanzia","Centro","2014","non statale pubblica",2508,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2010","pubblica",4425,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2011","pubblica",4883,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2012","pubblica",5135,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2013","pubblica",5537,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2014","pubblica",5681,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2010","privata",381,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2011","privata",323,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2012","privata",321,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2013","privata",349,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2014","privata",378,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2010","totale",4806,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2011","totale",5206,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2012","totale",5456,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2013","totale",5886,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2014","totale",6059,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2010","statale",3958,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2011","statale",4348,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2012","statale",4616,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2013","statale",5004,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2014","statale",5125,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2010","non statale pubblica",467,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2011","non statale pubblica",535,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2012","non statale pubblica",519,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2013","non statale pubblica",533,
"stranieri - femmine","valori assoluti","infanzia","Toscana","2014","non statale pubblica",556,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2010","pubblica",1387,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2011","pubblica",1470,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2012","pubblica",1551,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2013","pubblica",1619,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2014","pubblica",1609,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2010","privata",103,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2011","privata",99,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2012","privata",118,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2013","privata",101,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2014","privata",86,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2010","totale",1490,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2011","totale",1569,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2012","totale",1669,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2013","totale",1720,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2014","totale",1695,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2010","statale",1347,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2011","statale",1428,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2012","statale",1500,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2013","statale",1571,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2014","statale",1560,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2010","non statale pubblica",40,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2011","non statale pubblica",42,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2012","non statale pubblica",51,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2013","non statale pubblica",48,
"stranieri - femmine","valori assoluti","infanzia","Umbria","2014","non statale pubblica",49,
"stranieri - femmine","valori assoluti","infanzia","Marche","2010","pubblica",2363,
"stranieri - femmine","valori assoluti","infanzia","Marche","2011","pubblica",2446,
"stranieri - femmine","valori assoluti","infanzia","Marche","2012","pubblica",2543,
"stranieri - femmine","valori assoluti","infanzia","Marche","2013","pubblica",2580,
"stranieri - femmine","valori assoluti","infanzia","Marche","2014","pubblica",2565,
"stranieri - femmine","valori assoluti","infanzia","Marche","2010","privata",84,
"stranieri - femmine","valori assoluti","infanzia","Marche","2011","privata",103,
"stranieri - femmine","valori assoluti","infanzia","Marche","2012","privata",96,
"stranieri - femmine","valori assoluti","infanzia","Marche","2013","privata",60,
"stranieri - femmine","valori assoluti","infanzia","Marche","2014","privata",58,
"stranieri - femmine","valori assoluti","infanzia","Marche","2010","totale",2447,
"stranieri - femmine","valori assoluti","infanzia","Marche","2011","totale",2549,
"stranieri - femmine","valori assoluti","infanzia","Marche","2012","totale",2639,
"stranieri - femmine","valori assoluti","infanzia","Marche","2013","totale",2640,
"stranieri - femmine","valori assoluti","infanzia","Marche","2014","totale",2623,
"stranieri - femmine","valori assoluti","infanzia","Marche","2010","statale",2287,
"stranieri - femmine","valori assoluti","infanzia","Marche","2011","statale",2361,
"stranieri - femmine","valori assoluti","infanzia","Marche","2012","statale",2455,
"stranieri - femmine","valori assoluti","infanzia","Marche","2013","statale",2482,
"stranieri - femmine","valori assoluti","infanzia","Marche","2014","statale",2484,
"stranieri - femmine","valori assoluti","infanzia","Marche","2010","non statale pubblica",76,
"stranieri - femmine","valori assoluti","infanzia","Marche","2011","non statale pubblica",85,
"stranieri - femmine","valori assoluti","infanzia","Marche","2012","non statale pubblica",88,
"stranieri - femmine","valori assoluti","infanzia","Marche","2013","non statale pubblica",98,
"stranieri - femmine","valori assoluti","infanzia","Marche","2014","non statale pubblica",81,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2010","pubblica",4985,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2011","pubblica",5132,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2012","pubblica",5868,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2013","pubblica",6194,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2014","pubblica",6352,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2010","privata",535,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2011","privata",607,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2012","privata",658,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2013","privata",636,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2014","privata",622,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2010","totale",5520,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2011","totale",5739,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2012","totale",6526,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2013","totale",6830,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2014","totale",6974,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2010","statale",3615,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2011","statale",3812,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2012","statale",4178,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2013","statale",4386,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2014","statale",4530,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2010","non statale pubblica",1370,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2011","non statale pubblica",1320,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2012","non statale pubblica",1690,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2013","non statale pubblica",1808,
"stranieri - femmine","valori assoluti","infanzia","Lazio","2014","non statale pubblica",1822,
"stranieri - femmine","valori assoluti","infanzia","Sud","2010","pubblica",3669,
"stranieri - femmine","valori assoluti","infanzia","Sud","2011","pubblica",4181,
"stranieri - femmine","valori assoluti","infanzia","Sud","2012","pubblica",4708,
"stranieri - femmine","valori assoluti","infanzia","Sud","2013","pubblica",5144,
"stranieri - femmine","valori assoluti","infanzia","Sud","2014","pubblica",5193,
"stranieri - femmine","valori assoluti","infanzia","Sud","2010","privata",647,
"stranieri - femmine","valori assoluti","infanzia","Sud","2011","privata",659,
"stranieri - femmine","valori assoluti","infanzia","Sud","2012","privata",689,
"stranieri - femmine","valori assoluti","infanzia","Sud","2013","privata",735,
"stranieri - femmine","valori assoluti","infanzia","Sud","2014","privata",710,
"stranieri - femmine","valori assoluti","infanzia","Sud","2010","totale",4316,
"stranieri - femmine","valori assoluti","infanzia","Sud","2011","totale",4840,
"stranieri - femmine","valori assoluti","infanzia","Sud","2012","totale",5397,
"stranieri - femmine","valori assoluti","infanzia","Sud","2013","totale",5879,
"stranieri - femmine","valori assoluti","infanzia","Sud","2014","totale",5903,
"stranieri - femmine","valori assoluti","infanzia","Sud","2010","statale",3600,
"stranieri - femmine","valori assoluti","infanzia","Sud","2011","statale",4100,
"stranieri - femmine","valori assoluti","infanzia","Sud","2012","statale",4628,
"stranieri - femmine","valori assoluti","infanzia","Sud","2013","statale",5046,
"stranieri - femmine","valori assoluti","infanzia","Sud","2014","statale",5119,
"stranieri - femmine","valori assoluti","infanzia","Sud","2010","non statale pubblica",69,
"stranieri - femmine","valori assoluti","infanzia","Sud","2011","non statale pubblica",81,
"stranieri - femmine","valori assoluti","infanzia","Sud","2012","non statale pubblica",80,
"stranieri - femmine","valori assoluti","infanzia","Sud","2013","non statale pubblica",98,
"stranieri - femmine","valori assoluti","infanzia","Sud","2014","non statale pubblica",74,
"stranieri - femmine","valori assoluti","infanzia","Abruzzo","2010","pubblica",1000,
"stranieri - femmine","valori assoluti","infanzia","Abruzzo","2011","pubblica",1115,
"stranieri - femmine","valori assoluti","infanzia","Abruzzo","2012","pubblica",1139,
"stranieri - femmine","valori assoluti","infanzia","Abruzzo","2013","pubblica",1262,
"stranieri - femmine","valori assoluti","infanzia","Abruzzo","2014","pubblica",1282,
